subject,year,session,exercise,item_key,item_label,provider,model,api_model_id,mode,input_tokens,provider_output_tokens,visible_output_tokens,reasoning_tokens_reported,reasoning_tokens_analysis,combined_output_unseparated_tokens,billed_output_tokens,provider_total_tokens,analytical_total_tokens,reasoning_status,token_semantic_rule,input_cached_tokens,input_cache_miss_tokens,input_rate_usd_per_million,output_rate_usd_per_million,cost_input_estimated_usd,cost_output_estimated_usd,cost_reconstructed_usd,cost_provider_reported_usd,cost_selected_usd,cost_source,cost_scope,cost_provider_minus_reconstructed_usd,price_source_kind,price_source,elapsed_seconds,attempt_count,retry_count,finish_reason,reasoning_effort,thinking_level,thinking_mode,max_output_tokens,n_responses
physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,F2-26-P3-E1,deepseek,DeepSeek V4 Flash,deepseek-v4-flash,thinking_enabled_reasoning_high,771.0,13309.0,1757.0,11552.0,11552.0,,13309.0,14080.0,14080.0,provider_reported,reasoning_is_subset_of_provider_output,384.0,387.0,0.14,0.28,0.00010794000000000001,0.0037265200000000005,0.0038344600000000005,,0.0038344600000000005,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,117.918612,1.0,0.0,stop,high,,enabled,128000.0,1
physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,F2-26-P3-E2,deepseek,DeepSeek V4 Flash,deepseek-v4-flash,thinking_enabled_reasoning_high,844.0,20725.0,2498.0,18227.0,18227.0,,20725.0,21569.0,21569.0,provider_reported,reasoning_is_subset_of_provider_output,384.0,460.0,0.14,0.28,0.00011816000000000001,0.005803000000000001,0.005921160000000001,,0.005921160000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,163.841203,1.0,0.0,stop,high,,enabled,128000.0,1
physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,F2-26-P3-E3,deepseek,DeepSeek V4 Flash,deepseek-v4-flash,thinking_enabled_reasoning_high,774.0,6879.0,1382.0,5497.0,5497.0,,6879.0,7653.0,7653.0,provider_reported,reasoning_is_subset_of_provider_output,384.0,390.0,0.14,0.28,0.00010836000000000001,0.0019261200000000001,0.00203448,,0.00203448,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,55.887917,1.0,0.0,stop,high,,enabled,128000.0,1
analysis_3,2025,primoapp,1,analysis_3|2025|primoapp|E1,A3-25-P1-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,534.0,4214.0,4214.0,,0.0,,4214.0,4748.0,4748.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,278.0,0.14,0.28,7.476000000000001e-05,0.00117992,0.0012546800000000002,,0.0012546800000000002,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,31.396095,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,primoapp,2,analysis_3|2025|primoapp|E2,A3-25-P1-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,527.0,7504.0,7504.0,,0.0,,7504.0,8031.0,8031.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,271.0,0.14,0.28,7.378e-05,0.00210112,0.0021749,,0.0021749,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,52.944758,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,primoapp,3,analysis_3|2025|primoapp|E3,A3-25-P1-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,612.0,3671.0,3671.0,,0.0,,3671.0,4283.0,4283.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,228.0,0.14,0.28,8.568e-05,0.0010278800000000001,0.0011135600000000002,,0.0011135600000000002,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,30.193215,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,quartoapp,1,analysis_3|2025|quartoapp|E1,A3-25-P4-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,636.0,8193.0,8193.0,,0.0,,8193.0,8829.0,8829.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,380.0,0.14,0.28,8.904e-05,0.0022940400000000002,0.00238308,,0.00238308,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,64.244402,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,quartoapp,2,analysis_3|2025|quartoapp|E2,A3-25-P4-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,634.0,13298.0,13298.0,,0.0,,13298.0,13932.0,13932.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,250.0,0.14,0.28,8.876000000000001e-05,0.0037234400000000006,0.003812200000000001,,0.003812200000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,105.339632,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,quartoapp,3,analysis_3|2025|quartoapp|E3,A3-25-P4-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,523.0,3974.0,3974.0,,0.0,,3974.0,4497.0,4497.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,267.0,0.14,0.28,7.322000000000001e-05,0.00111272,0.00118594,,0.00118594,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,28.764392,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,quintoapp,1,analysis_3|2025|quintoapp|E1,A3-25-P5-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,588.0,3314.0,3314.0,,0.0,,3314.0,3902.0,3902.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,332.0,0.14,0.28,8.232000000000001e-05,0.00092792,0.0010102400000000001,,0.0010102400000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,25.648898,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,quintoapp,2,analysis_3|2025|quintoapp|E2,A3-25-P5-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,673.0,5924.0,5924.0,,0.0,,5924.0,6597.0,6597.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,289.0,0.14,0.28,9.422000000000002e-05,0.0016587200000000002,0.0017529400000000004,,0.0017529400000000004,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,43.050768,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,quintoapp,3,analysis_3|2025|quintoapp|E3,A3-25-P5-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,594.0,9464.0,9464.0,,0.0,,9464.0,10058.0,10058.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,338.0,0.14,0.28,8.316000000000001e-05,0.00264992,0.00273308,,0.00273308,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,67.185549,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,secondoapp,1,analysis_3|2025|secondoapp|E1,A3-25-P2-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,558.0,4928.0,4928.0,,0.0,,4928.0,5486.0,5486.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,302.0,0.14,0.28,7.812e-05,0.0013798400000000002,0.0014579600000000003,,0.0014579600000000003,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,37.225387,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,secondoapp,2,analysis_3|2025|secondoapp|E2,A3-25-P2-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,577.0,16658.0,16658.0,,0.0,,16658.0,17235.0,17235.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,193.0,0.14,0.28,8.078e-05,0.004664240000000001,0.004745020000000001,,0.004745020000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,133.646223,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,secondoapp,3,analysis_3|2025|secondoapp|E3,A3-25-P2-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,535.0,3485.0,3485.0,,0.0,,3485.0,4020.0,4020.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,279.0,0.14,0.28,7.49e-05,0.0009758000000000001,0.0010507000000000001,,0.0010507000000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,26.709902,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,terzoapp,1,analysis_3|2025|terzoapp|E1,A3-25-P3-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,594.0,8153.0,8153.0,,0.0,,8153.0,8747.0,8747.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,210.0,0.14,0.28,8.316000000000001e-05,0.00228284,0.002366,,0.002366,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,54.629283,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,terzoapp,2,analysis_3|2025|terzoapp|E2,A3-25-P3-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,659.0,48109.0,48109.0,,0.0,,48109.0,48768.0,48768.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,403.0,0.14,0.28,9.226e-05,0.01347052,0.01356278,,0.01356278,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,353.52502,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2025,terzoapp,3,analysis_3|2025|terzoapp|E3,A3-25-P3-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,590.0,5866.0,5866.0,,0.0,,5866.0,6456.0,6456.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,334.0,0.14,0.28,8.26e-05,0.0016424800000000002,0.0017250800000000001,,0.0017250800000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,46.033634,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,primoapp_tema_a,1,analysis_3|2026|primoapp_tema_a|E1,A3-26-P1A-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,557.0,5344.0,5344.0,,0.0,,5344.0,5901.0,5901.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,173.0,0.14,0.28,7.798000000000001e-05,0.0014963200000000002,0.0015743000000000003,,0.0015743000000000003,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,40.348964,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,primoapp_tema_a,2,analysis_3|2026|primoapp_tema_a|E2,A3-26-P1A-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,618.0,6991.0,6991.0,,0.0,,6991.0,7609.0,7609.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,362.0,0.14,0.28,8.652e-05,0.00195748,0.0020440000000000002,,0.0020440000000000002,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,53.356167,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,primoapp_tema_a,3,analysis_3|2026|primoapp_tema_a|E3,A3-26-P1A-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,584.0,8847.0,8847.0,,0.0,,8847.0,9431.0,9431.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,328.0,0.14,0.28,8.176e-05,0.0024771600000000004,0.0025589200000000006,,0.0025589200000000006,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,67.173879,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,primoapp_tema_b,1,analysis_3|2026|primoapp_tema_b|E1,A3-26-P1B-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,558.0,4817.0,4817.0,,0.0,,4817.0,5375.0,5375.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,174.0,0.14,0.28,7.812e-05,0.0013487600000000003,0.0014268800000000004,,0.0014268800000000004,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,35.683194,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,primoapp_tema_b,2,analysis_3|2026|primoapp_tema_b|E2,A3-26-P1B-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,617.0,6819.0,6819.0,,0.0,,6819.0,7436.0,7436.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,233.0,0.14,0.28,8.638000000000001e-05,0.0019093200000000002,0.0019957,,0.0019957,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,47.633358,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,primoapp_tema_b,3,analysis_3|2026|primoapp_tema_b|E3,A3-26-P1B-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,587.0,8997.0,8997.0,,0.0,,8997.0,9584.0,9584.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,203.0,0.14,0.28,8.218e-05,0.0025191600000000003,0.00260134,,0.00260134,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,62.200219,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,quartoapp,1,analysis_3|2026|quartoapp|E1,A3-26-P4-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,584.0,4689.0,4689.0,,0.0,,4689.0,5273.0,5273.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,200.0,0.14,0.28,8.176e-05,0.00131292,0.00139468,,0.00139468,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,36.048504,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,quartoapp,2,analysis_3|2026|quartoapp|E2,A3-26-P4-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,664.0,7592.0,7592.0,,0.0,,7592.0,8256.0,8256.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,408.0,0.14,0.28,9.296e-05,0.0021257600000000004,0.0022187200000000004,,0.0022187200000000004,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,49.528176,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,quartoapp,3,analysis_3|2026|quartoapp|E3,A3-26-P4-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,529.0,2831.0,2831.0,,0.0,,2831.0,3360.0,3360.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,273.0,0.14,0.28,7.406e-05,0.00079268,0.0008667400000000001,,0.0008667400000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,21.833804,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,secondoapp_tema_a,1,analysis_3|2026|secondoapp_tema_a|E1,A3-26-P2A-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,568.0,6121.0,6121.0,,0.0,,6121.0,6689.0,6689.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,312.0,0.14,0.28,7.952000000000001e-05,0.00171388,0.0017934000000000001,,0.0017934000000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,43.698359,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,secondoapp_tema_a,2,analysis_3|2026|secondoapp_tema_a|E2,A3-26-P2A-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,626.0,29318.0,29318.0,,0.0,,29318.0,29944.0,29944.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,242.0,0.14,0.28,8.764000000000002e-05,0.00820904,0.00829668,,0.00829668,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,232.97942,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,secondoapp_tema_a,3,analysis_3|2026|secondoapp_tema_a|E3,A3-26-P2A-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,512.0,3297.0,3297.0,,0.0,,3297.0,3809.0,3809.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,256.0,0.14,0.28,7.168e-05,0.0009231600000000001,0.00099484,,0.00099484,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,21.281642,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,A3-26-P2B-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,568.0,7115.0,7115.0,,0.0,,7115.0,7683.0,7683.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,184.0,0.14,0.28,7.952000000000001e-05,0.0019922000000000004,0.0020717200000000004,,0.0020717200000000004,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,49.333709,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,A3-26-P2B-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,627.0,11459.0,11459.0,,0.0,,11459.0,12086.0,12086.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,512.0,115.0,0.14,0.28,8.778000000000002e-05,0.0032085200000000003,0.0032963000000000003,,0.0032963000000000003,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,78.918852,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,A3-26-P2B-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,512.0,2749.0,2749.0,,0.0,,2749.0,3261.0,3261.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,128.0,0.14,0.28,7.168e-05,0.00076972,0.0008414,,0.0008414,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,19.964085,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,A3-26-P3-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,600.0,9102.0,9102.0,,0.0,,9102.0,9702.0,9702.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,0.0,600.0,0.14,0.28,8.400000000000001e-05,0.0025485600000000005,0.0026325600000000004,,0.0026325600000000004,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,68.659848,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,A3-26-P3-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,624.0,15633.0,15633.0,,0.0,,15633.0,16257.0,16257.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,240.0,0.14,0.28,8.736000000000002e-05,0.004377240000000001,0.004464600000000001,,0.004464600000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,112.606424,1.0,0.0,stop,,,disabled,128000.0,1
analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,A3-26-P3-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,575.0,4220.0,4220.0,,0.0,,4220.0,4795.0,4795.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,256.0,319.0,0.14,0.28,8.050000000000002e-05,0.0011816,0.0012621000000000002,,0.0012621000000000002,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,30.923487,1.0,0.0,stop,,,disabled,128000.0,1
physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,F2-25-P1-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,803.0,3724.0,3724.0,,0.0,,3724.0,4527.0,4527.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,419.0,0.14,0.28,0.00011242000000000001,0.00104272,0.00115514,,0.00115514,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,26.911885,1.0,0.0,stop,,,disabled,128000.0,1
physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,F2-25-P1-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,825.0,3860.0,3860.0,,0.0,,3860.0,4685.0,4685.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,441.0,0.14,0.28,0.00011550000000000002,0.0010808000000000003,0.0011963000000000002,,0.0011963000000000002,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,28.77153,1.0,0.0,stop,,,disabled,128000.0,1
physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,F2-25-P1-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,801.0,1769.0,1769.0,,0.0,,1769.0,2570.0,2570.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,417.0,0.14,0.28,0.00011214000000000002,0.00049532,0.0006074600000000001,,0.0006074600000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,14.699503,1.0,0.0,stop,,,disabled,128000.0,1
physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,F2-25-P4-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,838.0,5293.0,5293.0,,0.0,,5293.0,6131.0,6131.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,454.0,0.14,0.28,0.00011732000000000001,0.0014820400000000002,0.0015993600000000002,,0.0015993600000000002,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,35.595782,1.0,0.0,stop,,,disabled,128000.0,1
physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,F2-25-P4-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,953.0,3600.0,3600.0,,0.0,,3600.0,4553.0,4553.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,569.0,0.14,0.28,0.00013342,0.0010080000000000002,0.0011414200000000002,,0.0011414200000000002,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,28.565862,1.0,0.0,stop,,,disabled,128000.0,1
physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,F2-25-P4-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,1015.0,6114.0,6114.0,,0.0,,6114.0,7129.0,7129.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,631.0,0.14,0.28,0.0001421,0.00171192,0.00185402,,0.00185402,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,44.483011,1.0,0.0,stop,,,disabled,128000.0,1
physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,F2-25-P5-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,843.0,5333.0,5333.0,,0.0,,5333.0,6176.0,6176.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,459.0,0.14,0.28,0.00011802000000000001,0.0014932400000000003,0.0016112600000000002,,0.0016112600000000002,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,34.306234,1.0,0.0,stop,,,disabled,128000.0,1
physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,F2-25-P5-E2,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,761.0,4765.0,4765.0,,0.0,,4765.0,5526.0,5526.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,377.0,0.14,0.28,0.00010654,0.0013342,0.00144074,,0.00144074,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,37.75054,1.0,0.0,stop,,,disabled,128000.0,1
physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,F2-25-P5-E3,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,787.0,2626.0,2626.0,,0.0,,2626.0,3413.0,3413.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,403.0,0.14,0.28,0.00011018,0.00073528,0.00084546,,0.00084546,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,19.777526,1.0,0.0,stop,,,disabled,128000.0,1
physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,F2-25-P2-E1,deepseek,DeepSeek V4 Flash (no thinking),deepseek-v4-flash,thinking_disabled,774.0,6371.0,6371.0,,0.0,,6371.0,7145.0,7145.0,structural_zero_thinking_disabled,reasoning_is_subset_of_provider_output,384.0,390.0,0.14,0.28,0.00010836000000000001,0.00178388,0.0018922400000000001,,0.0018922400000000001,reconstructed_from_token_rates,successful_request,,benchmark_configuration,benchmark_config_2026_primo_secondo_deepseek_xai.json,50.831074,1.0,0.0,stop,,,disabled,128000.0,1
